publish_date,headline_text
1,Cramer's charts reveal that investors' euphoria caused the stock market meltdown
1,Cramer: Get ready for a bidding war between Disney and Comcast
1,A potential dip? Cramer's favorite market indicator
1,Cramer Remix: It's time to investigate risky VIX-related trading products
1,Cramer's lightning round: My biggest worry about Allergan
1,Cramer's favorite market indicator is signaling a potential dip
1,Cramer: General Mills was 'unjustly punished' for buying Blue Buffalo
1,Cramer's favorite market indicator is signaling a potential dip
1,Cramer's game plan: Back in action with a retail earnings bonanza
1,If the S&P jumps up the run could continue
1,A high concentration of tech stocks in an index is a ‘danger sign
1,Greenlight Capital David Einhorn says hedge fund has never underperformed like this
1,Market sell-offs 'tend to happen in three waves' and the last one is coming
1,Top stock exchange CEO urges caution over profit on controversial volatility products
1,Markets post gains after CPI surprise
1,Following big surprises in CPI
1,Banks promote volatility spikes as buying opportunities
1,What to expect after the S&P drops 10% in a week
1,Janney:  Markets came into 2018 extremely overbought
1,Dow's 10 biggest sell-off losers
1,Cramer Remix: What could trigger a new wave of selling next week
1,Cramer Remix: Bonds could trigger a new wave of selling next week
1,3M CEO on how the Scotch Tape maker plans to seize on the $6 billion electric car market
1,Cramer's lightning round: You're getting an opportunity in Amazon
1,Cramer reviews the Dow's 10 biggest losers during the sell-off
1,Cramer reviews the Dow's 10 biggest losers during the sell-off
1,Cramer's game plan: No common stock is safe until the volatility bets unravel
1,Cramer Remix: Your strategy for the stock of Nvidia in a volatile market
1,Cramer's lightning round: Here's my playbook if you want to invest in oil
1,Cramer explains the rapid sell-off: 'When the market’s not trustworthy
1,Cramer: 4 volatility trading instruments are the 'real culprits' behind this week's market meltdown
1,Cramer: This market is seeing 'a similar version' of what sparked the 2008 financial crisis
1,As market sell-off intensifies
1,This technical analyst says the S&P 500 drop was in the charts
1,VONG could outperform S&P after 5% drop
1,Cramer Remix: I'd recommend Snap over Twitter
1,Cramer's lightning round: Buy Target on its revamped strategy
1,Hasbro CEO deflects question on Mattel talks: 'We first and foremost are investing in our business'
1,Cramer: Buy Lockheed Martin
1,Cramer gets bullish on Snap after latest quarter
1,When the market tanks
1,JP Morgan analyst Kolanovic: ‘The worst is over'
1,Cramer Remix: Here's the real reason the market had such an aggressive snap-back
1,Cramer's lightning round: UnitedHealth is my go-to health care stock
1,Cramer tracks Apple's rebound after lackluster quarter and several-day sell-off
1,Cramer's charts show FANG stocks can stabilize amid market volatility
1,Investment strategist: Here's what to buy during the dip
1,Cramer rails against 'reckless' volatility trading products: They are 'practically designed to fail'
1,This technical analyst sees a new high for the S&P 500
1,Four things to watch for a market bottom
1,Market sell-off is an 'overdue and welcome' correction
1,Cramer Remix: The 5 events that triggered the massive sell-off
1,Cramer's lightning round: Tableau Software is exactly the kind of stock I want to buy
1,Cramer's sell-off strategy: Spotting the market's bottom
1,Cramer: Stop yourself from panicking and find the sell-off's opportunities
1,Cramer's 6 reasons for why this sell-off makes sense
1,Traders nervously eyeing retail investors for next shoe to drop
1,Cramer Remix: The market is about to get harder
1,Cramer's lightning round: Shopify's doing well
1,Cramer on Fed's Wells Fargo move: I don't think bank stocks could get a worse piece of news
1,Cramer's second take on Apple
1,Cramer's guide to the sell-off: 'It's not the end of the world'
1,Cramer Remix: How you should approach Alphabet’s earnings
1,Cramer's lightning round: S&P Global's stock is 'nothin' but net'
1,With gasoline exports on the rise
1,Cramer pinpoints 4 stocks 'on a mission' to higher prices: Boeing
1,Cramer tackles Facebook
1,Cramer Remix: AbbVie and Biogen are the best-in-show biotechs for 2018 so far
1,ADP CEO calls Ackman proxy fight 'water under the bridge
1,Cramer's lightning round: Take a long-term view on Johnson & Johnson
1,Cramer suggests 6 State of the Union stock picks
1,Cramer's rigorous guide for investing during market volatility
1,Cramer Remix: Amazon knocked Walgreens and UnitedHealth down
1,Cramer's lightning round: AT&T's cash flow could get a boost
1,Cramer bullish on Dr Pepper-Keurig deal despite Wall Street's tepid response
1,Top steel CEO says US 'desperately' needs new infrastructure to sustain economic boom
1,Cramer says Centene is the way to play the Amazon-Berkshire-JP Morgan health care move
1,Cramer Remix: Why Apple’s stock has been set up to fail
1,Cramer weighs in on the stock of Wynn Resorts after misconduct allegations
1,Cramer's lightning round: Prudential's not Metlife
1,Daryl Guppy takes a look at the S&P 500
1,Cramer's charts forecast further gains for health care giants Centene and Cardinal Health
1,Cramer: Use the earnings 'damage' to your advantage this week
1,Goldman Sachs sees 'high probability' of a stock market correction in the coming months
1,Cramer Remix: The 115-year-old 3M is still getting it right
1,Cramer's lightning round: I would not sell Valeant right now
1,Head of esports scholarship program is bullish on competitive gaming
1,Cramer says the market's other FANG is a great growth play on oil
1,Cramer's game plan: Welcome to the Super Bowl of earnings
1,Cramer Remix: My loneliest defense of Apple yet
1,Cramer's lightning round: US Concrete could go higher because of state spending
1,Cramer: Contrary to popular belief
1,Top consumer tech CEO shares top 3 growth drivers: Location
1,Cramer unpacks the wild action in a 'new' kind of market—one with 3 trading sessions a day
1,Cramer Remix: Netflix's recent run makes me upset
1,Barstool Sports CEO Erika Nardini: There is nothing this cult-like
1,Cramer's lightning round: Buy HP Inc. despite Morgan Stanley's downgrade
1,Cramer: With speculators the most bullish in history
1,Cramer: Check your bias at the door with stocks like Facebook and P&G
1,'Rocket fuel' from tax cuts will continue to drive US markets
1,Market performance after the government reopens
1,Cramer Remix: ADT's IPO was the latest insult to this market
1,Cramer's lightning round: Stick with Splunk for an investment in the cloud
1,'Shark Tank's' Daymond John: Being selfish is a key to success
1,Cramer's guide to investing in the stock market's winning sectors
1,Cramer: Blink and you'll miss this market's windows of opportunity
1,The regular investor can now trade the stock market 24 hours a day
1,Cramer Remix: My advice for Lloyd Blankfein on cryptocurrencies
1,Cramer's lightning round: Buy Cisco before its quarterly earnings report
1,WWE is a 'data powerhouse' thanks to content
1,Cramer: The Amazon Prime rate bump is a clarion call to buy the stock
1,Cramer's game plan: Watch these stocks as earnings season kicks into high gear
1,Cramer Remix: How I decide which retailers are not buyable
1,Cramer's lightning round: Hormel's one of the few food stocks I like
1,Cramer tracks 4 growing market discrepancies: Rates
1,IBM executive says blockchain 'creates a lot of value' for manufacturers
1,Cramer: I've never seen a market like this in my life
1,Cramer Remix: The real ‘wild card’ behind soaring retail revenues
1,Cramer's lightning round: I prefer Disney to Twenty-First Century Fox
1,Top energy executive says natural gas industry will need $150 billion of infrastructure investment
1,Cramer remains confident on most major banks after earnings
1,Cramer calls Apple's $350 billion investment in the US economy a 'modern-day Marshall Plan'
1,Weeden:  What's different in this market today than a few weeks or months ago?
1,Cramer Remix: The prospect of stock buybacks should calm fears of a major market decline
1,Cramer's lightning round: GoPro won't be bought for more than $1B
1,Cramer's charts suggest Amazon
1,Cramer reveals the biggest winners and losers from the JP Morgan Healthcare Conference
1,Cramer's 5 cardinal rules of engagement with the bull market
1,Cramer Remix: Tuesday's the day to buy Facebook
1,Cramer's lightning round: Estee Lauder's CEO makes this stock a beauty
1,Cramer gets bullish on casino stocks like Wynn Resorts as Macau prospects improve
1,Cramer: 'This time it's different' can actually make you money
1,Cramer's game plan: JP Morgan set the benchmark. Now watch the banks
1,Markets after the start of Q4 earnings season
1,Cramer Remix: Boeing is a better bet than bitcoin
1,Cramer shares 5 reasons why the retail sector is back in action
1,Cramer's lightning round: People might be bailing on Regeneron
1,Cramer prepares investors for the big banks' Friday earnings reports
1,Cramer explains the nonsensical action in oil and airline stocks
1,Cramer Remix: Domino’s Pizza proves why stock-picking is still a winning strategy
1,Cramer's lightning round: Wait for General Dynamics—it's about to move higher
1,Cramer's charts show video game stocks like Take-Two have more room to run
1,'There's a rhythm to these things:' Domino's Pizza CEO discusses impending departure
1,Cramer makes the bull case for China's move to cut US debt purchases
1,Three rate hikes by the Fed in 2018 would be problematic for markets
1,Cramer Remix: My warning to the market cynics
1,Cramer's lightning round: The analysts downgrading Edwards Lifesciences are 'knuckleheads'
1,Physical stores are 'critical' no matter where consumers choose to shop
1,Children's Place CEO: We have the 'dream customer'—millennial moms
1,Cramer lists 6 tailwinds for consumer-related stocks
1,Cramer Remix: Tesla’s stock is up for one simple reason
1,Cramer's lightning round: Mercadolibre is even better than eBay was
1,'Best days are still ahead' for top opioid addiction treatment Vivitrol
1,Cramer: Marijuana
1,Cramer says 4 things—including the tax overhaul—will continue to push stocks higher
1,Markets after Q1 first-week streak
1,Last year's S&P 500 winners could still have room to run
1,Last year's S&P 500 losers could be prime for speculation
1,Cramer Remix: Common sense can make you money in this market
1,Cramer Remix: Common sense can make you money in this market
1,Cramer says the S&P 500's biggest 2017 losers could be prime for speculation
1,Cramer's lightning round: Buy B&G Foods on its millennial advantage
1,Cramer says the S&P 500's biggest 2017 losers could be prime for speculation
1,Cramer: The S&P 500's winners for 2017 could still have room to run this year
